date	experiment	round	assay	plate	condition	control	strain	row	col	trait	phenotype	.std.resid
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	B	9	n	13.238095238095234	0.5736056975001121
20210409	ABZD	2	d	2	abz30	DMSO	N2	C	1	n	-19.761904761904766	-0.8562818865559232
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	C	2	n	-18.761904761904766	-0.8129519597663464
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	C	3	n	-6.761904761904766	-0.29299283829142436
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	C	6	n	6.238095238095234	0.2702962099730744
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	C	8	n	5.238095238095234	0.22696628318349757
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	C	9	n	6.238095238095234	0.2702962099730744
20210409	ABZD	2	d	2	abz30	DMSO	N2	D	1	n	-23.761904761904766	-1.0296015937142304
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	D	2	n	-19.761904761904766	-0.8562818865559232
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	D	3	n	-12.761904761904766	-0.5529723990288854
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	D	6	n	22.238095238095234	0.9635750386063036
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	D	8	n	-13.761904761904766	-0.5963023258184622
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	D	9	n	30.238095238095234	1.3102144529229183
20210409	ABZD	2	d	2	abz30	DMSO	N2	E	1	n	-21.761904761904766	-0.9429417401350769
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	E	2	n	-17.761904761904766	-0.7696220329767696
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	E	3	n	-25.761904761904766	-1.1162614472933843
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	E	6	n	29.238095238095234	1.2668845261333415
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	E	8	n	3.2380952380952337	0.1403064296043439
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	E	9	n	8.238095238095234	0.35695606355222803
20210409	ABZD	2	d	2	abz30	DMSO	N2	F	1	n	-21.761904761904766	-0.9429417401350769
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	F	2	n	-7.761904761904766	-0.33632276508100123
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	F	3	n	-0.7619047619047663	-0.03301327755396341
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	F	6	n	35.238095238095234	1.5268640868708023
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	F	8	n	-6.761904761904766	-0.29299283829142436
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	F	9	n	35.238095238095234	1.5268640868708023
20210409	ABZD	2	d	2	abz30	DMSO	N2	G	1	n	-6.761904761904766	-0.29299283829142436
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	G	2	n	2.2380952380952337	0.09697650281476708
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	G	3	n	-6.761904761904766	-0.29299283829142436
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	G	6	n	28.238095238095234	1.2235545993437644
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	G	8	n	-12.761904761904766	-0.5529723990288854
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	G	9	n	24.238095238095234	1.0502348921854572
20210409	ABZD	2	d	3	fbz30	DMSO	N2	A	1	n	-15.30952380952381	-0.6666616203464126
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	A	2	n	-2.30952380952381	-0.10056948238506583
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	A	3	n	-21.30952380952381	-0.9279349147901012
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	A	6	n	24.69047619047619	1.0751603426115521
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	A	8	n	-18.30952380952381	-0.7972982675682584
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	A	9	n	43.69047619047619	1.9025257750165845
20210409	ABZD	2	d	3	fbz30	DMSO	N2	B	1	n	-21.30952380952381	-0.9279349147901012
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	B	2	n	-19.30952380952381	-0.8408438166422074
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	B	3	n	-15.30952380952381	-0.6666616203464126
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	B	6	n	10.69047619047619	0.46552265557626493
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	B	8	n	0.6904761904761898	0.030067164836774123
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	B	9	n	20.69047619047619	0.9009781463157558
20210409	ABZD	2	d	3	fbz30	DMSO	N2	C	1	n	-17.30952380952381	-0.7537527184943092
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	C	2	n	-14.30952380952381	-0.6231160712724622
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	C	3	n	-8.30952380952381	-0.36184277682876764
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	C	6	n	22.69047619047619	0.988069244463654
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	C	8	n	1.6904761904761898	0.0736127139107232
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	C	9	n	23.69047619047619	1.031614793537603
20210409	ABZD	2	d	3	fbz30	DMSO	N2	D	1	n	-9.30952380952381	-0.40538832590271673
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	D	2	n	-2.30952380952381	-0.10056948238506583
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	D	3	n	-23.30952380952381	-1.0150260129380038
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	D	6	n	7.69047619047619	0.3348860083544177
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	D	8	n	7.69047619047619	0.3348860083544177
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	D	9	n	27.69047619047619	1.2057969898333993
20210409	ABZD	2	d	3	fbz30	DMSO	N2	E	1	n	-21.30952380952381	-0.9279349147901012
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	E	2	n	-17.30952380952381	-0.7537527184943092
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	E	3	n	-13.30952380952381	-0.579570522198513
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	E	6	n	9.69047619047619	0.42197710650231585
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	E	8	n	-3.30952380952381	-0.1441150314590222
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	E	9	n	18.69047619047619	0.8138870481678576
20210409	ABZD	2	d	3	fbz30	DMSO	N2	F	1	n	-7.30952380952381	-0.31829722775481856
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	F	2	n	5.69047619047619	0.2477949102065195
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	F	3	n	-5.30952380952381	-0.23120612960692039
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	F	6	n	21.69047619047619	0.9445236953897049
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	F	8	n	-9.30952380952381	-0.40538832590271673
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	F	9	n	36.69047619047619	1.597706931498941
20210409	ABZD	2	d	3	fbz30	DMSO	N2	G	1	n	-18.30952380952381	-0.7972982675682584
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	G	2	n	-13.30952380952381	-0.579570522198513
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	G	3	n	-26.30952380952381	-1.145662660159851
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	G	6	n	12.69047619047619	0.5526137537241631
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	G	8	n	7.69047619047619	0.3348860083544177
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	G	9	n	18.69047619047619	0.8138870481678576
20210409	ABZE	2	e	1	DMSO	None	N2	A	1	n	-6.809523809523817	-0.3112571618682066
20210409	ABZE	2	e	1	DMSO	None	ECA882	A	2	n	22.190476190476183	1.0143065554586315
20210409	ABZE	2	e	1	DMSO	None	ECA2795	A	3	n	-23.809523809523817	-1.0883117547839394
20210409	ABZE	2	e	1	DMSO	None	ECA2801	A	6	n	-6.809523809523817	-0.3112571618682066
20210409	ABZE	2	e	1	DMSO	None	ECA2805	A	8	n	-22.809523809523817	-1.042602661083014
20210409	ABZE	2	e	1	DMSO	None	ECA2816	A	9	n	2.1904761904761827	0.10012468144012245
20210409	ABZE	2	e	1	DMSO	None	N2	B	1	n	0.1904761904761827	0.008706494038271544
20210409	ABZE	2	e	1	DMSO	None	ECA882	B	2	n	22.190476190476183	1.0143065554586315
20210409	ABZE	2	e	1	DMSO	None	ECA2795	B	3	n	-22.809523809523817	-1.042602661083014
20210409	ABZE	2	e	1	DMSO	None	ECA2801	B	6	n	-1.8095238095238173	-0.08271169336357936
20210409	ABZE	2	e	1	DMSO	None	ECA2805	B	8	n	-32.80952380952382	-1.4996935980922685
20210409	ABZE	2	e	1	DMSO	None	ECA2816	B	9	n	2.1904761904761827	0.10012468144012245
20210409	ABZE	2	e	1	DMSO	None	N2	C	1	n	1.1904761904761827	0.054415587739197
20210409	ABZE	2	e	1	DMSO	None	ECA882	C	2	n	1.1904761904761827	0.054415587739197
20210409	ABZE	2	e	1	DMSO	None	ECA2795	C	3	n	-23.809523809523817	-1.0883117547839394
20210409	ABZE	2	e	1	DMSO	None	ECA2801	C	6	n	14.190476190476183	0.6486338058512279
20210409	ABZE	2	e	1	DMSO	None	ECA2805	C	8	n	-24.809523809523817	-1.1340208484848648
20210409	ABZE	2	e	1	DMSO	None	ECA2816	C	9	n	13.190476190476183	0.6029247121503024
20210409	ABZE	2	e	1	DMSO	None	N2	D	1	n	18.190476190476183	0.8314701806549296
20210409	ABZE	2	e	1	DMSO	None	ECA882	D	2	n	9.190476190476183	0.42008833734660067
20210409	ABZE	2	e	1	DMSO	None	ECA2795	D	3	n	-17.809523809523817	-0.8140571925783867
20210409	ABZE	2	e	1	DMSO	None	ECA2801	D	6	n	22.190476190476183	1.0143065554586315
20210409	ABZE	2	e	1	DMSO	None	ECA2805	D	8	n	-17.809523809523817	-0.8140571925783867
20210409	ABZE	2	e	1	DMSO	None	ECA882	E	2	n	-6.809523809523817	-0.3112571618682066
20210409	ABZE	2	e	1	DMSO	None	ECA2795	E	3	n	-11.809523809523817	-0.5398026303728338
20210409	ABZE	2	e	1	DMSO	None	ECA2805	E	8	n	-17.809523809523817	-0.8140571925783867
20210409	ABZE	2	e	1	DMSO	None	ECA2816	E	9	n	17.190476190476183	0.7857610869540042
20210409	ABZE	2	e	1	DMSO	None	N2	F	1	n	19.190476190476183	0.8771792743558551
20210409	ABZE	2	e	1	DMSO	None	ECA882	F	2	n	11.190476190476183	0.5115065247484516
20210409	ABZE	2	e	1	DMSO	None	ECA2795	F	3	n	-13.809523809523817	-0.6312208177746848
20210409	ABZE	2	e	1	DMSO	None	ECA2801	F	6	n	18.190476190476183	0.8314701806549296
20210409	ABZE	2	e	1	DMSO	None	ECA2805	F	8	n	-9.809523809523817	-0.44838444297098295
20210409	ABZE	2	e	1	DMSO	None	ECA2816	F	9	n	19.190476190476183	0.8771792743558551
20210409	ABZE	2	e	1	DMSO	None	N2	G	1	n	14.190476190476183	0.6486338058512279
20210409	ABZE	2	e	1	DMSO	None	ECA882	G	2	n	9.190476190476183	0.42008833734660067
20210409	ABZE	2	e	1	DMSO	None	ECA2795	G	3	n	-16.809523809523817	-0.7683480988774612
20210409	ABZE	2	e	1	DMSO	None	ECA2805	G	8	n	-14.809523809523817	-0.6769299114756102
20210409	ABZE	2	e	1	DMSO	None	ECA2816	G	9	n	3.1904761904761827	0.1458337751410479
20210409	ABZE	2	e	2	abz30	DMSO	N2	A	1	n	-12.23809523809524	-0.5302757707105354
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	A	2	n	8.76190476190476	0.379652691870578
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	A	3	n	-32.23809523809524	-1.3968743065020721
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	A	6	n	12.76190476190476	0.5529723990288853
20210409	ABZE	2	e	2	abz30	DMSO	N2	B	1	n	10.76190476190476	0.4663125454497316
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	B	2	n	5.761904761904759	0.24966291150184744
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	B	3	n	-28.23809523809524	-1.2235545993437646
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	B	6	n	21.76190476190476	0.9429417401350767
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	B	8	n	-15.23809523809524	-0.6602655510792659
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	B	9	n	5.761904761904759	0.24966291150184744
20210409	ABZE	2	e	2	abz30	DMSO	N2	C	1	n	6.761904761904759	0.29299283829142425
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	C	2	n	15.76190476190476	0.6829621793976157
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	C	3	n	-26.23809523809524	-1.136894745764611
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	C	6	n	15.76190476190476	0.6829621793976157
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	C	8	n	-26.23809523809524	-1.136894745764611
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	C	9	n	21.76190476190476	0.9429417401350767
20210409	ABZE	2	e	2	abz30	DMSO	N2	D	1	n	-8.23809523809524	-0.35695606355222814
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	D	2	n	12.76190476190476	0.5529723990288853
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	D	3	n	-21.23809523809524	-0.9202451118167269
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	D	6	n	34.76190476190476	1.5062307883995754
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	D	8	n	-17.23809523809524	-0.7469254046584196
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	D	9	n	26.76190476190476	1.1595913740829609
20210409	ABZE	2	e	2	abz30	DMSO	N2	E	1	n	0.7619047619047592	0.033013277553963306
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	E	2	n	18.76190476190476	0.8129519597663463
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	E	3	n	-25.23809523809524	-1.0935648189750342
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	E	6	n	22.76190476190476	0.9862716669246535
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	E	8	n	-26.23809523809524	-1.136894745764611
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	E	9	n	-1.2380952380952408	-0.05364657602519035
20210409	ABZE	2	e	2	abz30	DMSO	N2	F	1	n	14.76190476190476	0.6396322526080389
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	F	3	n	-6.238095238095241	-0.2702962099730745
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	F	6	n	-1.2380952380952408	-0.05364657602519035
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	F	8	n	-20.23809523809524	-0.87691518502715
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	F	9	n	-9.23809523809524	-0.40028599034180495
20210409	ABZE	2	e	2	abz30	DMSO	N2	G	1	n	12.76190476190476	0.5529723990288853
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	G	2	n	16.76190476190476	0.7262921061871925
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	G	3	n	-11.23809523809524	-0.4869458439209586
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	G	6	n	12.76190476190476	0.5529723990288853
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	G	8	n	-19.23809523809524	-0.8335852582375732
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	G	9	n	5.761904761904759	0.24966291150184744
20210409	ABZE	2	e	3	fbz30	DMSO	N2	A	1	n	-17.07142857142859	-0.7433847306195592
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	A	2	n	8.92857142857141	0.38879954530311683
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	A	6	n	12.92857142857141	0.5629817415989131
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	A	8	n	-33.07142857142859	-1.4401135158027445
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	A	9	n	5.928571428571409	0.2581628980812696
20210409	ABZE	2	e	3	fbz30	DMSO	N2	B	1	n	7.928571428571409	0.34525399622916775
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	B	2	n	8.92857142857141	0.38879954530311683
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	B	3	n	-25.07142857142859	-1.0917491232111518
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	B	6	n	17.92857142857141	0.7807094869686586
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	B	8	n	-38.07142857142859	-1.65784126117249
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	B	9	n	-2.0714285714285907	-0.09020149451032307
20210409	ABZE	2	e	3	fbz30	DMSO	N2	C	1	n	-7.071428571428591	-0.30792923988006843
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	C	2	n	16.92857142857141	0.7371639378947096
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	C	3	n	-17.07142857142859	-0.7433847306195592
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	C	6	n	6.928571428571409	0.30170844715521866
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	C	8	n	-14.07142857142859	-0.612748083397712
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	C	9	n	13.92857142857141	0.6065272906728623
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	D	2	n	19.92857142857141	0.8678005851165568
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	D	3	n	-15.07142857142859	-0.6562936324716612
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	D	6	n	12.92857142857141	0.5629817415989131
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	D	8	n	-17.07142857142859	-0.7433847306195592
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	D	9	n	7.928571428571409	0.34525399622916775
20210409	ABZE	2	e	3	fbz30	DMSO	N2	E	1	n	-6.071428571428591	-0.2643836908061194
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	E	2	n	24.92857142857141	1.0855283304863022
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	E	3	n	-29.07142857142859	-1.2659313195069481
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	E	6	n	23.92857142857141	1.041982781412353
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	E	8	n	-23.07142857142859	-1.0046580250632537
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	E	9	n	9.92857142857141	0.43234509437706586
20210409	ABZE	2	e	3	fbz30	DMSO	N2	F	1	n	3.9285714285714093	0.17107179993337143
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	F	2	n	25.92857142857141	1.1290738795602513
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	F	3	n	-17.07142857142859	-0.7433847306195592
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	F	6	n	21.92857142857141	0.954891683264455
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	F	9	n	8.92857142857141	0.38879954530311683
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	G	2	n	8.92857142857141	0.38879954530311683
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	G	3	n	-15.07142857142859	-0.6562936324716612
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	G	6	n	25.92857142857141	1.1290738795602513
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	G	8	n	-16.07142857142859	-0.6998391815456102
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	G	9	n	0.9285714285714093	0.04043515271152419
20210409	ABZF	2	f	1	DMSO	None	N2	A	1	n	-26.285714285714292	-1.201496177281469
20210409	ABZF	2	f	1	DMSO	None	ECA882	A	2	n	-12.285714285714292	-0.5615688654685127
20210409	ABZF	2	f	1	DMSO	None	ECA2795	A	3	n	-23.285714285714292	-1.0643688961786926
20210409	ABZF	2	f	1	DMSO	None	ECA2801	A	6	n	-18.285714285714292	-0.8358234276740654
20210409	ABZF	2	f	1	DMSO	None	ECA2805	A	8	n	13.714285714285708	0.6268675707555491
20210409	ABZF	2	f	1	DMSO	None	ECA2816	A	9	n	51.71428571428571	2.3638131313907165
20210409	ABZF	2	f	1	DMSO	None	N2	B	1	n	-29.285714285714292	-1.3386234583842453
20210409	ABZF	2	f	1	DMSO	None	ECA882	B	2	n	-20.285714285714292	-0.9272416150759163
20210409	ABZF	2	f	1	DMSO	None	ECA2801	B	6	n	-13.285714285714292	-0.6072779591694382
20210409	ABZF	2	f	1	DMSO	None	ECA2805	B	8	n	14.714285714285708	0.6725766644564746
20210409	ABZF	2	f	1	DMSO	None	ECA2816	B	9	n	46.71428571428571	2.135267662886089
20210409	ABZF	2	f	1	DMSO	None	N2	C	1	n	-19.285714285714292	-0.8815325213749908
20210409	ABZF	2	f	1	DMSO	None	ECA882	C	2	n	-20.285714285714292	-0.9272416150759163
20210409	ABZF	2	f	1	DMSO	None	ECA2795	C	3	n	-17.285714285714292	-0.7901143339731399
20210409	ABZF	2	f	1	DMSO	None	ECA2801	C	6	n	4.714285714285708	0.21548572744722
20210409	ABZF	2	f	1	DMSO	None	ECA2805	C	8	n	15.714285714285708	0.7182857581574
20210409	ABZF	2	f	1	DMSO	None	ECA2816	C	9	n	50.71428571428571	2.318104037689791
20210409	ABZF	2	f	1	DMSO	None	N2	D	1	n	-22.285714285714292	-1.018659802477767
20210409	ABZF	2	f	1	DMSO	None	ECA882	D	2	n	-24.285714285714292	-1.110077989879618
20210409	ABZF	2	f	1	DMSO	None	ECA2795	D	3	n	-12.285714285714292	-0.5615688654685127
20210409	ABZF	2	f	1	DMSO	None	ECA2801	D	6	n	-17.285714285714292	-0.7901143339731399
20210409	ABZF	2	f	1	DMSO	None	ECA2805	D	8	n	19.714285714285708	0.9011221329611019
