date	experiment	round	assay	plate	condition	control	strain	row	col	trait	phenotype	.std.resid.x	.std.resid.y
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	C	2	q10.red	-3.2723556803281326	-2.008615019315104	-2.120669155753253
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	C	3	q10.red	-0.22622392903759336	0.36807889520296033	-0.1474538875925325
20210409	ABZD	2	d	2	abz30	DMSO	ECA2798	C	4	q10.red	0.03731177246656414	0.6921735199099689	0.024485193980144884
20210409	ABZD	2	d	2	abz30	DMSO	ECA2799	C	5	q10.red	-2.2403114614237665	-1.4684573114700892	-1.452241911840248
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	C	6	q10.red	-0.0800903669019366	-0.38814189578006025	-0.05200269078318513
20210409	ABZD	2	d	2	abz30	DMSO	ECA2804	C	7	q10.red	0.7588594341193715	0.47611043677196285	0.490954242034206
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	C	8	q10.red	0.592009125632888	-0.06404727107307057	0.3847366783996544
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	C	9	q10.red	0.10278205103673135	0.1520158120649363	0.0665064997015364
20210409	ABZD	2	d	2	abz30	DMSO	N2	D	1	q10.red	1.1392463495325733	0.5301262075564641	0.7371172959338954
20210409	ABZD	2	d	2	abz30	DMSO	ECA2817	D	10	q10.red	-1.5372732225937256	-0.7122365204870688	-0.9948581170807218
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	D	2	q10.red	1.9276443196718667	0.8002050614789714	1.2492211273259815
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	D	3	q10.red	-2.0262239290375925	-0.6042049789180653	-1.3207028838225172
20210409	ABZD	2	d	2	abz30	DMSO	ECA2798	D	4	q10.red	0.03731177246656414	0.6921735199099689	0.024485193980144884
20210409	ABZD	2	d	2	abz30	DMSO	ECA2799	D	5	q10.red	-2.2403114614237665	-1.4684573114700892	-1.452241911840248
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	D	6	q10.red	0.9199096330980634	0.1520158120649363	0.5972975034194107
20210409	ABZD	2	d	2	abz30	DMSO	ECA2804	D	7	q10.red	-0.8411405658806281	-0.38814189578006025	-0.5441871187189936
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	D	8	q10.red	-1.0079908743671133	-0.9282996036250748	-0.6550761535078999
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	D	9	q10.red	2.102782051036731	1.2323312277549836	1.3606332276799213
20210409	ABZD	2	d	2	abz30	DMSO	N2	E	1	q10.red	-0.6607536504674257	-0.4421576665645615	-0.427522058166642
20210409	ABZD	2	d	2	abz30	DMSO	ECA2817	E	10	q10.red	0.8627267774062747	0.5841419783409664	0.5583202287732537
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	E	2	q10.red	1.7276443196718674	0.6921735199099689	1.1196099625921654
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	E	3	q10.red	-2.126223929037594	-0.6582207497025675	-1.385883383613073
20210409	ABZD	2	d	2	abz30	DMSO	ECA2799	E	5	q10.red	2.9596885385762364	1.340362769323988	1.9185652601098748
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	E	6	q10.red	0.9199096330980634	0.1520158120649363	0.5972975034194107
20210409	ABZD	2	d	2	abz30	DMSO	ECA2804	E	7	q10.red	1.3588594341193712	0.8002050614789714	0.8791322523166557
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	E	8	q10.red	-0.007990874367113432	-0.38814189578006025	-0.005193133565679102
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	E	9	q10.red	-1.9972179489632682	-0.9823153744095761	-1.2923265646757673
20210409	ABZD	2	d	2	abz30	DMSO	N2	F	1	q10.red	-1.6607536504674256	-0.9823153744095761	-1.0745439215558297
20210409	ABZD	2	d	2	abz30	DMSO	ECA2817	F	10	q10.red	1.6627267774062737	1.0162681446169775	1.0760463440579116
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	F	2	q10.red	-1.972355680328132	-1.3064099991165845	-1.2781965849834436
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	F	3	q10.red	-0.6262239290375937	0.1520158120649363	-0.40817588675475175
20210409	ABZD	2	d	2	abz30	DMSO	ECA2798	F	4	q10.red	1.0373117724665641	1.2323312277549836	0.6807175936091241
20210409	ABZD	2	d	2	abz30	DMSO	ECA2799	F	5	q10.red	-2.2403114614237665	-1.4684573114700892	-1.452241911840248
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	F	6	q10.red	-0.0800903669019366	-0.38814189578006025	-0.05200269078318513
20210409	ABZD	2	d	2	abz30	DMSO	ECA2804	F	7	q10.red	2.158859434119372	1.2323312277549836	1.396702932693256
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	F	8	q10.red	-1.0079908743671133	-0.9282996036250748	-0.6550761535078999
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	F	9	q10.red	0.10278205103673135	0.1520158120649363	0.0665064997015364
20210409	ABZD	2	d	2	abz30	DMSO	N2	G	1	q10.red	1.439246349532574	0.6921735199099689	0.9312238549506522
20210409	ABZD	2	d	2	abz30	DMSO	ECA2817	G	10	q10.red	4.062726777406274	2.312646643445013	2.629224689911887
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	G	2	q10.red	-2.972355680328132	-1.846567706961599	-1.9262524086525272
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	G	3	q10.red	0.7737760709624066	0.9082366030479748	0.5043511103130149
20210409	ABZD	2	d	2	abz30	DMSO	ECA2798	G	4	q10.red	1.5373117724665641	1.5024100816774908	1.0088337934236138
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	G	6	q10.red	0.9199096330980634	0.1520158120649363	0.5972975034194107
20210409	ABZD	2	d	2	abz30	DMSO	ECA2804	G	7	q10.red	-2.841140565880628	-1.4684573114700892	-1.8381138196604934
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	G	8	q10.red	0.7920091256328873	0.043984270495951786	0.5147132823880981
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	G	9	q10.red	-0.3972179489632687	-0.11806304185755297	-0.2570251822930598
20210409	ABZD	2	d	3	fbz30	DMSO	N2	A	1	q10.red	-2.794706632103476	-2.011581712467824	-2.4214398767497896
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2817	A	10	q10.red	0.16996691366914785	0.17535832563594794	0.147297174587075
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	A	2	q10.red	0.3089476732621733	0.10481187279390539	0.26811850161250783
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	A	3	q10.red	-0.3776517047043469	-0.03628103289020009	-0.32966918254096483
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2798	A	4	q10.red	1.0014182723690621	1.0219157597406643	0.8802168439444484
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2799	A	5	q10.red	-0.679535181697199	-0.6006526556266617	-0.589893777093083
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	A	6	q10.red	0.37805054350593964	0.10481187279390539	0.3287289958266482
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2804	A	7	q10.red	0.004518348791031732	0.034265419951857286	0.003914509242513617
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	A	8	q10.red	0.403964119847352	0.10481187279390539	0.3515821168096907
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	A	9	q10.red	1.3843633449699335	1.0219157597406643	1.199543079930368
20210409	ABZD	2	d	3	fbz30	DMSO	N2	B	1	q10.red	-0.7947066321034761	-0.6006526556266617	-0.6885639827764314
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2817	B	10	q10.red	0.3699669136691489	0.31645123132008807	0.3206217015874293
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	B	2	q10.red	0.3089476732621733	0.10481187279390539	0.26811850161250783
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	B	3	q10.red	-0.1776517047043476	0.10481187279390539	-0.15508017450296144
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2798	B	4	q10.red	1.7014182723690614	1.5157409296350675	1.4954960012774554
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2799	B	5	q10.red	0.32046481830280105	0.10481187279390539	0.2781904560437075
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	B	6	q10.red	0.37805054350593964	0.10481187279390539	0.3287289958266482
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2804	B	7	q10.red	0.10451834879103138	0.10481187279390539	0.0905503451098823
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	B	8	q10.red	-0.596035880152648	-0.6006526556266617	-0.5187479435494956
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	B	9	q10.red	-0.9156366550300672	-0.6006526556266617	-0.7933940300158415
20210409	ABZD	2	d	3	fbz30	DMSO	N2	C	1	q10.red	-0.7947066321034761	-0.6006526556266617	-0.6885639827764314
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2817	C	10	q10.red	0.3699669136691489	0.31645123132008807	0.3206217015874293
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	C	2	q10.red	-1.6910523267378268	-1.306117184047238	-1.4675702561725854
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	C	3	q10.red	-1.0776517047043461	-0.5301062027846031	-0.9407307106739784
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2798	C	4	q10.red	1.7014182723690614	1.5157409296350675	1.4954960012774554
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2799	C	5	q10.red	-1.0795351816971994	-0.8828384669948924	-0.9371274703477995
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	C	6	q10.red	-0.42194945649406107	-0.4595597499425469	-0.3669007319406588
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2804	C	7	q10.red	1.704518348791031	1.2335551182668365	1.476723718987786
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	C	8	q10.red	0.403964119847352	0.10481187279390539	0.3515821168096907
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	C	9	q10.red	-0.9156366550300672	-0.6006526556266617	-0.7933940300158415
20210409	ABZD	2	d	3	fbz30	DMSO	N2	D	1	q10.red	-0.7947066321034761	-0.6006526556266617	-0.6885639827764314
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2817	D	10	q10.red	0.8699669136691489	0.6691834955303763	0.7539330190883129
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	D	2	q10.red	-1.6910523267378268	-1.306117184047238	-1.4675702561725854
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	D	3	q10.red	-1.1776517047043475	-0.6006526556266617	-1.0280252146929816
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2798	D	4	q10.red	1.7014182723690614	1.5157409296350675	1.4954960012774554
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2799	D	5	q10.red	-0.679535181697199	-0.6006526556266617	-0.589893777093083
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	D	6	q10.red	0.07805054350593893	-0.10682748573225873	0.06786784791390767
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2804	D	7	q10.red	-0.49548165120896825	-0.31846684425843086	-0.4292646700943314
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	D	8	q10.red	-0.596035880152648	-0.6006526556266617	-0.5187479435494956
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	D	9	q10.red	-0.2156366550300679	-0.10682748573225873	-0.1868479530756916
20210409	ABZD	2	d	3	fbz30	DMSO	N2	E	1	q10.red	-0.7947066321034761	-0.6006526556266617	-0.6885639827764314
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2817	E	10	q10.red	-1.3300330863308503	-0.8828384669948912	-1.1526367779155742
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	E	2	q10.red	0.5089476732621726	0.24590477847802944	0.44168737739101654
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	E	3	q10.red	1.422348295295652	1.2335551182668365	1.2416318898010705
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2799	E	5	q10.red	0.32046481830280105	0.10481187279390539	0.2781904560437075
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	E	6	q10.red	-0.6219494564940604	-0.6006526556266617	-0.5408081638824848
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2804	E	7	q10.red	1.5045183487910316	1.0924622125827217	1.3034520472530486
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	E	8	q10.red	-1.596035880152648	-1.306117184047238	-1.3890780039086816
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	E	9	q10.red	0.8843633449699335	0.6691834955303763	0.7662958821159747
20210409	ABZD	2	d	3	fbz30	DMSO	N2	F	1	q10.red	0.40529336789652315	0.24590477847802944	0.3511615536075789
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2817	F	10	q10.red	0.06996691366914821	0.10481187279390539	0.06063491108689859
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	F	2	q10.red	-1.1910523267378268	-0.9533849198369498	-1.0336480667263122
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	F	3	q10.red	-1.7776517047043472	-1.0239313726790071	-1.5517922388069936
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2798	F	4	q10.red	0.2014182723690615	0.4575441370042028	0.17704066413529607
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2799	F	5	q10.red	-0.07953518169719931	-0.1773739385743161	-0.06904323721100898
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	F	6	q10.red	1.3780505435059396	0.810276401214491	1.198266155535781
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2804	F	7	q10.red	0.10451834879103138	0.10481187279390539	0.0905503451098823
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	F	8	q10.red	-1.596035880152648	-1.306117184047238	-1.3890780039086816
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	F	9	q10.red	-0.9156366550300672	-0.6006526556266617	-0.7933940300158415
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2817	G	10	q10.red	-0.9300330863308518	-0.6006526556266617	-0.8059877239148686
20210409	ABZD	2	d	3	fbz30	DMSO	ECA882	G	2	q10.red	1.5089476732621725	0.9513693068986058	1.3095317562835636
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2795	G	3	q10.red	-0.8776517047043468	-0.38901329710048826	-0.766141702635975
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2798	G	4	q10.red	0.4014182723690608	0.5986370426883176	0.35283470908758335
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2799	G	5	q10.red	0.32046481830280105	0.10481187279390539	0.2781904560437075
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2801	G	6	q10.red	0.37805054350593964	0.10481187279390539	0.3287289958266482
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2804	G	7	q10.red	1.904518348791032	1.3746480239509526	1.6499953907225249
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2805	G	8	q10.red	-0.8960358801526478	-0.8122920141528345	-0.7798469616572513
20210409	ABZD	2	d	3	fbz30	DMSO	ECA2816	G	9	q10.red	0.08436334496993282	0.10481187279390539	0.07310036561294493
20210409	ABZE	2	e	2	abz30	DMSO	N2	A	1	q10.red	1.0129715088884448	0.6142364792066165	0.6553578118899099
20210409	ABZE	2	e	2	abz30	DMSO	ECA2817	A	10	q10.red	0.947501230318277	1.154394187051631	0.6210064186205936
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	A	2	q10.red	-1.2019451279545892	-1.0062366443284272	-0.7806329242241514
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	A	3	q10.red	-0.8508405607679999	-0.46607893648341264	-0.550387736075273
20210409	ABZE	2	e	2	abz30	DMSO	ECA2798	A	4	q10.red	0.37705994669717596	0.23612608371510568	0.24391849556335793
20210409	ABZE	2	e	2	abz30	DMSO	ECA2799	A	5	q10.red	0.3334136979321044	0.07407877136160189	0.2157528376132949
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	A	6	q10.red	1.610486006362979	0.3441576252841092	1.0509295393897475
20210409	ABZE	2	e	2	abz30	DMSO	ECA2804	A	7	q10.red	0.68590010588013	0.07407877136160189	0.44491849800123884
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	A	9	q10.red	-0.5157581030335932	0.07407877136160189	-0.3349393228601161
20210409	ABZE	2	e	2	abz30	DMSO	N2	B	1	q10.red	-0.38702849111155385	-0.14198431177640317	-0.25039415506586965
20210409	ABZE	2	e	2	abz30	DMSO	ECA2817	B	10	q10.red	0.8475012303182774	1.1003784162671297	0.5554649292008925
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	B	2	q10.red	0.7980548720454108	0.07407877136160189	0.5183164305647704
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	B	3	q10.red	-2.4508405607679995	-1.3303312690354356	-1.5853882030553104
20210409	ABZE	2	e	2	abz30	DMSO	ECA2798	B	4	q10.red	0.07705994669717704	0.07407877136160189	0.04984975580464847
20210409	ABZE	2	e	2	abz30	DMSO	ECA2799	B	5	q10.red	-1.6665863020678957	-1.0062366443284272	-1.078452163269605
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	B	6	q10.red	0.11048600636297878	-0.46607893648341264	0.07209811654202408
20210409	ABZE	2	e	2	abz30	DMSO	ECA2804	B	7	q10.red	2.6859001058801297	1.154394187051631	1.742245890684262
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	B	8	q10.red	-2.206917943850641	-1.1682839566819319	-1.4276241556196532
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	B	9	q10.red	0.28424189696640756	0.506204937637614	0.1845900005030127
20210409	ABZE	2	e	2	abz30	DMSO	N2	C	1	q10.red	-1.0870284911115549	-0.5200947072679138	-0.7032701385437605
20210409	ABZE	2	e	2	abz30	DMSO	ECA2817	C	10	q10.red	-1.052498769681723	0.07407877136160189	-0.6898233697734314
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	C	2	q10.red	-0.2019451279545892	-0.46607893648341264	-0.13115824682969052
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	C	3	q10.red	-0.25084056076799843	-0.14198431177640317	-0.16226256095775804
20210409	ABZE	2	e	2	abz30	DMSO	ECA2798	C	4	q10.red	-1.422940053302823	-0.7361577904059199	-0.9204939429889023
20210409	ABZE	2	e	2	abz30	DMSO	ECA2799	C	5	q10.red	-1.566586302067896	-0.9522208735439259	-1.0137419132254601
20210409	ABZE	2	e	2	abz30	DMSO	ECA2804	C	7	q10.red	0.68590010588013	0.07407877136160189	0.44491849800123884
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	C	8	q10.red	-0.10691794385063962	-0.03395277020740063	-0.0691637130123806
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	C	9	q10.red	0.28424189696640756	0.506204937637614	0.1845900005030127
20210409	ABZE	2	e	2	abz30	DMSO	N2	D	1	q10.red	1.0129715088884448	0.6142364792066165	0.6553578118899099
20210409	ABZE	2	e	2	abz30	DMSO	ECA2817	D	10	q10.red	-3.6524987696817224	-1.3303312690354356	-2.3939020946856635
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	D	2	q10.red	-0.2019451279545892	-0.46607893648341264	-0.13115824682969052
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	D	3	q10.red	-0.7508405607680002	-0.4120631656989114	-0.4857002068890209
20210409	ABZE	2	e	2	abz30	DMSO	ECA2798	D	4	q10.red	2.077059946697177	1.154394187051631	1.3436413541960492
20210409	ABZE	2	e	2	abz30	DMSO	ECA2799	D	5	q10.red	-3.666586302067893	-2.086552060018455	-2.372657164152503
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	D	6	q10.red	1.81048600636298	0.45218916685311267	1.1814403957694446
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	D	8	q10.red	-1.4069179438506403	-0.7361577904059199	-0.9101154155787874
20210409	ABZE	2	e	2	abz30	DMSO	N2	E	1	q10.red	1.3129715088884455	0.7762837915601213	0.8494475190947205
20210409	ABZE	2	e	2	abz30	DMSO	ECA2817	E	10	q10.red	1.3475012303182774	1.3704572701896371	0.8831723762993988
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	E	2	q10.red	2.7980548720454106	1.154394187051631	1.8172657853536924
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	E	3	q10.red	-1.4508405607679995	-0.7901735611904211	-0.9385129111927867
20210409	ABZE	2	e	2	abz30	DMSO	ECA2798	E	4	q10.red	4.177059946697178	2.2887253735261623	2.7021225325070213
20210409	ABZE	2	e	2	abz30	DMSO	ECA2799	E	5	q10.red	-2.6665863020678957	-1.5463943521734418	-1.7255546637110548
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	E	6	q10.red	0.11048600636297878	-0.46607893648341264	0.07209811654202408
20210409	ABZE	2	e	2	abz30	DMSO	ECA2804	E	7	q10.red	-0.31409989411987005	-0.46607893648341264	-0.20374519834027274
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	E	8	q10.red	0.6930820561493594	0.39817339606861046	0.4483450270284841
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	E	9	q10.red	0.48424189696640685	0.6142364792066165	0.3144723313437943
20210409	ABZE	2	e	2	abz30	DMSO	N2	F	1	q10.red	2.0129715088884446	1.154394187051631	1.3023235025726103
20210409	ABZE	2	e	2	abz30	DMSO	ECA2817	F	10	q10.red	-2.0524987696817227	-0.46607893648341264	-1.3452382639704437
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	F	2	q10.red	2.7980548720454106	1.154394187051631	1.8172657853536924
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	F	3	q10.red	-0.25084056076799843	-0.14198431177640317	-0.16226256095775804
20210409	ABZE	2	e	2	abz30	DMSO	ECA2798	F	4	q10.red	-0.12294005330282402	-0.03395277020740159	-0.07952940403449232
20210409	ABZE	2	e	2	abz30	DMSO	ECA2799	F	5	q10.red	0.6334136979321051	0.23612608371510665	0.4098835877457303
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	F	6	q10.red	-0.8895139936370212	-1.0062366443284272	-0.5804561653564582
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	F	8	q10.red	0.09308205614935967	0.07407877136160189	0.060213471997835305
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	F	9	q10.red	-1.2157581030335924	-0.30403162412990786	-0.7895274808028528
20210409	ABZE	2	e	2	abz30	DMSO	N2	G	1	q10.red	-1.9870284911115552	-1.0062366443284272	-1.285539260158191
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	G	2	q10.red	-0.30194512795458883	-0.5200947072679138	-0.1961057145691364
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	G	3	q10.red	-0.5508405607679991	-0.30403162412990786	-0.35632514851651553
20210409	ABZE	2	e	2	abz30	DMSO	ECA2798	G	4	q10.red	0.07705994669717704	0.07407877136160189	0.04984975580464847
20210409	ABZE	2	e	2	abz30	DMSO	ECA2799	G	5	q10.red	-0.8665863020678949	-0.5741104780524151	-0.5607701629164445
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	G	6	q10.red	-0.3895139936370212	-0.7361577904059199	-0.25417902440721707
20210409	ABZE	2	e	2	abz30	DMSO	ECA2804	G	7	q10.red	-0.81409989411987	-0.7361577904059199	-0.5280770465110285
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	G	8	q10.red	-0.9069179438506403	-0.46607893648341264	-0.5866724530532464
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	G	9	q10.red	-1.5157581030335932	-0.46607893648341264	-0.9843509770640264
20210409	ABZE	2	e	3	fbz30	DMSO	N2	A	1	q10.red	-0.793200365603856	-0.5280905898462597	-0.6871982916890785
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2817	A	10	q10.red	1.723854561795271	1.5177565425734105	1.5132987346654738
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	A	2	q10.red	0.6889696878915224	0.3184668442584314	0.5992482867679231
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	A	3	q10.red	-0.5442524991811889	-0.3869976841621449	-0.4714525139232084
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2798	A	4	q10.red	1.4298339244773988	1.0239313726790078	1.2386171963929085
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2799	A	5	q10.red	0.5219710848024205	0.3184668442584314	0.45231280580675903
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2804	A	7	q10.red	0.6486596802493254	0.3184668442584314	0.563472034660622
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	A	8	q10.red	1.4355924969977125	1.0239313726790078	1.2435863739254998
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	A	9	q10.red	-0.7832332587742139	-0.3869976841621449	-0.6811691866504661
20210409	ABZE	2	e	3	fbz30	DMSO	N2	B	1	q10.red	-0.5932003656038567	-0.3869976841621449	-0.5139259833320549
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2817	B	10	q10.red	1.3238545617952724	1.2355707312051811	1.1621557164077212
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	B	2	q10.red	-1.3110303121084776	-1.0924622125827212	-1.1403007740966378
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	B	3	q10.red	1.4557475008188112	1.0239313726790078	1.2610246529524394
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2798	B	4	q10.red	-1.0701660755226012	-0.739729948372433	-0.927048996003562
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2799	B	5	q10.red	1.321971084802421	0.8828384669948931	1.1455509087993363
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	B	6	q10.red	0.10126185203764332	-0.1753583256359715	0.08849927313161102
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2804	B	7	q10.red	1.6486596802493254	1.0239313726790078	1.4321433145589513
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	B	8	q10.red	-0.464407503002286	-0.3164512313200863	-0.4022944142507096
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	B	9	q10.red	1.216766741225786	1.0239313726790078	1.0582083972803262
20210409	ABZE	2	e	3	fbz30	DMSO	N2	C	1	q10.red	0.206799634396144	0.17737393857431666	0.17916325009604284
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2817	C	10	q10.red	1.9238545617952738	1.6588494482575278	1.6888702437943532
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	C	2	q10.red	0.6889696878915224	0.3184668442584314	0.5992482867679231
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	C	3	q10.red	-0.5442524991811889	-0.3869976841621449	-0.4714525139232084
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2798	C	4	q10.red	0.4298339244773989	0.3184668442584314	0.37235071943432024
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2799	C	5	q10.red	-0.4780289151975795	-0.3869976841621449	-0.4142348229339618
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	C	6	q10.red	-0.1987381479623574	-0.3869976841621449	-0.17369010426209827
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2804	C	7	q10.red	0.6486596802493254	0.3184668442584314	0.563472034660622
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	C	8	q10.red	-0.4644075030022878	-0.3164512313200875	-0.40229441425071116
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	C	9	q10.red	1.1167667412257865	0.9533849198369504	0.9712395180837868
