date,experiment,round,assay,plate,condition,control,strain,row,col,n,mean.TOF,q10.TOF,q25.TOF,median.TOF,q75.TOF,q90.TOF,mean.EXT,q10.EXT,q25.EXT,median.EXT,q75.EXT,q90.EXT,mean.red,q10.red,q25.red,median.red,q75.red,q90.red,mean.green,q10.green,q25.green,median.green,q75.green,q90.green,mean.yellow,q10.yellow,q25.yellow,median.yellow,q75.yellow,q90.yellow,mean.norm.EXT,q10.norm.EXT,q25.norm.EXT,median.norm.EXT,q75.norm.EXT,q90.norm.EXT,mean.norm.red,q10.norm.red,q25.norm.red,median.norm.red,q75.norm.red,q90.norm.red,mean.norm.green,q10.norm.green,q25.norm.green,median.norm.green,q75.norm.green,q90.norm.green,mean.norm.yellow,q10.norm.yellow,q25.norm.yellow,median.norm.yellow,q75.norm.yellow,q90.norm.yellow,var.TOF,cv.TOF,iqr.TOF,var.EXT,cv.EXT,iqr.EXT,var.red,cv.red,iqr.red,var.green,cv.green,iqr.green,var.yellow,cv.yellow,iqr.yellow,f.L1,f.L2L3,f.L4,f.ad
20210409,ABZD,2,d,1,DMSO,None,N2,A,1,35,411.3142857142857,307.6,370.5,421,446.5,486.80000000000007,1179.6,712.4000000000001,1051.5,1198,1352.5,1529.6,18.8,11.8,16,18,23.5,25,67.14285714285714,27.6,51,66,87,99.80000000000001,24,14,20,24,30.5,34,2.8780877002213496,2.038241226300928,2.4722579983359356,2.816705336426914,3.237424491581261,3.8758293254408684,0.04692541115050437,0.03387870772718685,0.03792424759011871,0.04404145077720207,0.05470831252081253,0.06721224520724407,0.1633534251867882,0.09094041409830883,0.12480118999942788,0.1580135440180587,0.19823252599870556,0.2548761082064106,0.05960374098207994,0.040319283013583535,0.045091549852594004,0.05568445475638051,0.06868325472976636,0.09207936868768876,10037.104201680671,0.24357371653825347,76,116432.42352941177,0.2892692068497402,301,29.63529411764706,0.289565469739421,7.5,663.5378151260504,0.383648073117977,36,62.529411764705884,0.32948142062329966,10.5,0,0.02857142857142857,0.05714285714285714,0.9142857142857143
20210409,ABZD,2,d,1,DMSO,None,ECA2817,A,10,21,419.2857142857143,333,404,430,442,475,1149.5714285714287,838,1032,1257,1311,1495,17.80952380952381,13,14,18,20,24,62.57142857142857,29,47,68,82,86,22.904761904761905,13,20,24,28,30,2.7474832741703956,2.0608272506082725,2.3342618384401113,2.7873684210526317,2.976470588235294,3.171945701357466,0.04385040624181671,0.031042128603104215,0.03529411764705882,0.042105263157894736,0.04950495049504951,0.05429864253393665,0.15034657382261082,0.07692307692307693,0.09192200557103064,0.15384615384615385,0.18778280542986425,0.20297029702970298,0.05619799171262976,0.031630170316301706,0.046511627906976744,0.05473684210526316,0.06352941176470588,0.06930693069306931,11184.214285714286,0.2522276387004706,38,97739.35714285714,0.2719560832673705,279,28.461904761904762,0.29955713830598146,6,583.0571428571428,0.3859041860680405,35,50.19047619047619,0.30930352993661675,8,0,0.047619047619047616,0.047619047619047616,0.9047619047619048
20210409,ABZD,2,d,1,DMSO,None,ECA882,A,2,34,421.52941176470586,266.2,350.75,416.5,464,603,1142.235294117647,638.4000000000001,892.5,1269,1411.75,1526.8999999999999,17.294117647058822,9.600000000000001,12.75,19,21.75,24,71.38235294117646,24.200000000000003,42,73.5,92,124.69999999999999,22.235294117647058,9.900000000000002,17.25,24,28.75,31.7,2.687279222477883,1.9133168491699046,2.142321533462708,2.695874673351888,3.0762078725645075,3.6208360362030083,0.040835411536630256,0.02745336363155948,0.0317923186344239,0.038982937883231136,0.046137413088477255,0.05504261363636363,0.16327532722241236,0.07636722826897271,0.10391451068616422,0.1723950088917551,0.20363436123348017,0.24356661856661854,0.05283562574361517,0.031123168746608792,0.038509097332626745,0.05070694087403599,0.05888911094615429,0.07505326704545454,21295.953654188947,0.34619489864675346,113.25,191383.57932263814,0.3829982247441797,519.25,49.42602495543672,0.40651767497504426,9,1500.6069518716577,0.5426785022970041,50,87.76114081996435,0.4213162903146386,11.5,0,0.058823529411764705,0.14705882352941177,0.7941176470588235
20210409,ABZD,2,d,1,DMSO,None,ECA2795,A,3,33,407.3333333333333,314.4,395,416,440,475.40000000000003,1153.7272727272727,832.8000000000001,974,1112,1237,1534,17.96969696969697,13,15,17,19,23.8,70.03030303030303,35.4,54,66,81,110,22.90909090909091,14.600000000000001,18,21,26,35.8,2.873990146299059,2.2425601711535035,2.3981900452488687,2.745679012345679,3.1495901639344264,3.7407199026091535,0.04483599557231231,0.032995780590717304,0.035794183445190156,0.041884816753926704,0.04904051172707889,0.06604661326559183,0.17372181419710292,0.10265253388176977,0.14148681055155876,0.16296296296296298,0.1937799043062201,0.25076926228668595,0.05727983751944084,0.04072140484100617,0.04513064133016627,0.04964539007092199,0.06538461538461539,0.0816954499825866,4879.729166666667,0.17149359642091103,45,66995.45454545454,0.22434660926290428,263,24.78030303030303,0.2770209108931062,4,663.217803030303,0.3677410249834244,27,55.58522727272727,0.3254406789071218,8,0,0.030303030303030304,0.06060606060606061,0.9090909090909091
20210409,ABZD,2,d,1,DMSO,None,ECA2798,A,4,64,446.53125,284.1,402.75,434,500.75,596.7,1303.84375,982.7,1116,1320.5,1505.25,1727.7000000000003,21.25,13,17,21,26,29.700000000000003,80.09375,46,69.75,83,96,111,27.453125,15.3,22,28.5,33.25,39,2.9612251611162157,2.1140704245761484,2.551654560129136,2.9317019702103746,3.1814831019298144,3.9465656255752597,0.049835211716787065,0.03141986962561892,0.04016453382084095,0.04606210314152788,0.05862995699952221,0.06908720930232559,0.18176078420608094,0.10122824378601783,0.1425995879120879,0.17819223746251509,0.20863039399624764,0.26877197802197805,0.06439070326129703,0.03738700861887744,0.05049898018648019,0.05999478091073108,0.07219580791928487,0.09698480978626159,16288.379960317461,0.2858163625662542,98,145804.9275793651,0.2928603325663232,389.25,52.095238095238095,0.3396566166514784,9,848.594246031746,0.36370679380716153,26.25,88.25173611111111,0.34219199152898794,11.25,0.015625,0,0.09375,0.890625
20210409,ABZD,2,d,1,DMSO,None,ECA2799,A,5,33,355.1818181818182,238.20000000000002,284,369,442,484,1024.5151515151515,409.00000000000006,658,1122,1338,1447.6000000000001,17.515151515151516,7.4,12,17,23,25.8,56.78787878787879,19.2,28,60,80,90,21.90909090909091,8,11,25,31,33.8,2.8447076962549165,1.8829449510300575,2.115068493150685,2.910284463894967,3.1824644549763033,3.6688948787061997,0.06158253821996802,0.03043231737356274,0.03561643835616438,0.045454545454545456,0.05707762557077625,0.07985496852338833,0.16370954644716207,0.07102139129437403,0.10179640718562874,0.16,0.1890359168241966,0.2588676523620628,0.07180033286918125,0.028562608527879604,0.045283018867924525,0.05924170616113744,0.0776255707762557,0.10443445692883896,15478.52840909091,0.3502790056888025,158,205559.07007575757,0.4425373558351641,680,59.38257575757576,0.4399624554449198,11,904.6098484848485,0.5296329660190371,52,103.52272727272727,0.46440137293283396,20,0.09090909090909091,0,0.24242424242424243,0.6666666666666666
20210409,ABZD,2,d,1,DMSO,None,ECA2801,A,6,54,405.94444444444446,245.1,340,413,450.75,560.6000000000001,1157.8333333333333,579,973.75,1198.5,1391,1586.4,18.314814814814813,7.600000000000001,15,18.5,23,28,68.37037037037037,22.3,45.25,71,89.25,105.50000000000001,23.59259259259259,8.3,17.25,25,31.75,36,2.8715605196955156,2.049156337555908,2.312719110369627,2.7742460681247247,3.144976909682792,3.9595730686438655,0.04580488252690091,0.02815349544072948,0.03570948055023357,0.0425342307421714,0.050787394986109714,0.07312050856826977,0.16734247434552293,0.07892875561777057,0.11295526049165466,0.16193639291465378,0.19948293884865229,0.27942634157456997,0.059110062366894325,0.031195760385346376,0.04267438728790735,0.052885424624189145,0.0673242352666725,0.09963290018908155,17160.166666666668,0.32269642088361195,110.75,173570.59433962265,0.3598255739489128,417.25,52.861285814116,0.396977899675082,8,1214.2375960866527,0.5096639377176262,44,102.39692522711391,0.42891159779692134,14.5,0,0.05555555555555555,0.14814814814814814,0.7962962962962963
20210409,ABZD,2,d,1,DMSO,None,ECA2804,A,7,39,385.6923076923077,145.60000000000005,327.5,412,438,466,1002.1538461538462,293.80000000000007,716.5,1095,1211.5,1397.8,16.102564102564102,8.8,11,16,20,22,54.333333333333336,17.000000000000004,32.5,57,73,87.4,20.17948717948718,9.600000000000001,12.5,20,25.5,30,2.5774258308896663,2.000607851414099,2.0982974299220354,2.5603864734299515,3.009698275862069,3.2147063169980337,0.05218870615235426,0.028810763558967733,0.03163035756571158,0.04148471615720524,0.046801985981308414,0.06595989480604866,0.1455120960570273,0.08286384976525821,0.09289069840275603,0.14418604651162792,0.19314371490954463,0.21460093896713614,0.061765428346494705,0.03218326320710612,0.0384396399169039,0.04878048780487805,0.06623323456019962,0.08837935568704802,38852.63967611336,0.5110569372236131,110.5,235260.87044534413,0.48399452867679266,495,55.72604588394062,0.4635900192904543,9,830.7017543859649,0.5304643644240479,40.5,100.88798920377867,0.49774809639404805,13,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.8205128205128205
20210409,ABZD,2,d,1,DMSO,None,ECA2805,A,8,43,373.3255813953488,267,304,398,427,457.80000000000007,1027.7674418604652,557.6,930.5,1089,1212.5,1343.6,16.906976744186046,8.4,13,16,20,23.800000000000004,57.41860465116279,24.4,43,62,71,82.80000000000003,21.209302325581394,10.4,17,22,27,28.60000000000001,2.8257900391238278,1.892458924589246,2.3730357391183423,2.7188328912466844,3.037671232876712,4.138644688644691,0.053886846117528336,0.028846825452259556,0.03625969879447359,0.040100250626566414,0.048878764989141725,0.07219456147070089,0.162839265172138,0.07910879108791088,0.11141235741008515,0.14854111405835543,0.18139097744360902,0.2780251409774436,0.06411107232537558,0.032035979934267426,0.0440547263681592,0.053231939163498096,0.05970165672922488,0.09721188216442747,7523.796234772979,0.23234362583823798,123,79603.9446290144,0.2745190192826136,282,36.89590254706534,0.35927178686708333,7,506.3920265780731,0.39191401570211143,28,51.883720930232556,0.33961680706151465,10,0.023255813953488372,0,0.16279069767441862,0.813953488372093
20210409,ABZD,2,d,1,DMSO,None,ECA2816,A,9,94,448.3510638297872,319.5,401.25,436,488,620.1,1264.6063829787233,896.1,1128,1298.5,1452,1649,20.670212765957448,13.3,17,21,24,27,77.75531914893617,39.6,60,75.5,95.75,117.20000000000002,26.03191489361702,17,21,26.5,32,36,2.8188544837018026,2.168719122348155,2.485730710270823,2.7865374703638803,3.1373252352746626,3.330529841198164,0.04814657629994258,0.03167481178179897,0.03751112761830648,0.04486241217798595,0.051413194982189866,0.06110613858432162,0.17221423285089424,0.10252762658749794,0.1374274789029536,0.1672295609008529,0.20538346697714596,0.24809585669355944,0.05993995191062011,0.037520828163221893,0.046045761670761666,0.056306591929388486,0.06733524679593103,0.07516879219804952,16512.187256920613,0.2866052212871659,86.75,140959.40253946465,0.29688732427252384,324,41.25566231983528,0.31073976634560596,7,1052.7029283916725,0.41727542413088076,35.75,79.90219629375429,0.34337861356264837,11,0.031914893617021274,0,0.0425531914893617,0.925531914893617
